normalized_text,aspect,sentiment,score,sentiment_int
lebih baik makanlah di rumah daripada mbg,Pelaksanaan Program di Sekolah,negative,0.726046085357666,2
mencari  tumbal  atau bagaimana program kamu,Ketidaksetujuan dan Risiko Program,negative,0.5719860792160034,2
lanjutkan,Dukungan terhadap Program,positive,0.9142475724220276,0
akibat bisikan setan sampai presiden benar imformasi,Pelaksanaan Program di Sekolah,negative,0.9965665340423584,2
menjadi  lumbung korupsi,Ketidaksetujuan dan Risiko Program,negative,0.9963029623031616,2
mbg tidak penting lebih penting uang saku penjual kantin pun omzet menjadi  menurun adanya mbg,Ketidaksetujuan dan Risiko Program,negative,0.9956667423248291,2
habis triliunan hanya mendapat baterai kembung,Ketidaksetujuan dan Risiko Program,negative,0.9947041869163513,2
periksa langsung bapak ke lapangan,Ketidaksetujuan dan Risiko Program,neutral,0.9940529465675354,1
urusan makanlah itu adalah urusan orang tua murid biaya pendidikan lapangan bekerja untuk orang tua itu lah yang harus di menciptakan bapak presiden,Pelaksanaan Program di Sekolah,negative,0.5485172867774963,2
lanjutkan terus bapak prabowo menunggu adanya korban baru berhenti bapak,Ketidaksetujuan dan Risiko Program,negative,0.6500934362411499,2
maklum usia 75 tahun mulai idiot,Pelaksanaan Program di Sekolah,negative,0.9972220659255981,2
teruslah bangkit bapak kami percaya anda itu tulus tetapi mereka yang iri akan selalu mengincarmu untuk menjatuhkan kamu teruslah bersabar bapak,Pelaksanaan Program di Sekolah,negative,0.9206661581993103,2
tidak adanya di sini,Ketidaksetujuan dan Risiko Program,negative,0.9939588308334351,2
omong kosong,Ketidaksetujuan dan Risiko Program,negative,0.9953315854072571,2
hancur lama-lama kalau prabowo menjadi presiden sekarang ini fakta semuanya ingin bapak mentri tahu bapak dewan perwakilan rakyat,Ketidaksetujuan dan Risiko Program,negative,0.9955892562866211,2
jangan hanya melihat laporan bapak kenyataannya di lapangan seperti apa bapak tidak tahu kan,Dukungan terhadap Program,negative,0.9936908483505249,2
rakyat indonesia di anggap tidak dapat memberi makanlah bergizi anak anaknya miskin semua berati,Pelaksanaan Program di Sekolah,negative,0.9963772892951965,2
anak saya tidak mendapat terus saya hamil juga tidak mendapat,Ketidaksetujuan dan Risiko Program,negative,0.5726105570793152,2
melihat saja ke lapangan bapak bnt pkkh juga tidak selesai lagi bapak atm nya sudah  diblok bapak,Ketidaksetujuan dan Risiko Program,negative,0.9903278946876526,2
bukan benar presiden penyelengara kelurahan adanya yang keracunan untuk dapur mbg harus lebih tingkatkan lagi untuk kehigenisan nya untuk bahan juga harus segar tadi pagi anak saya mendapat tempe tepung tetapi  tempe nya sudah  hitam busuk itu untung di membawa ke rumah menjadi  saya dapat periksa,Pelaksanaan Program di Sekolah,negative,0.9424049258232117,2
bukan hitung persen bapak presiden hitung nyawa manusia,Ketidaksetujuan dan Risiko Program,negative,0.9604259729385376,2
presiden pendek pikirkan,Pelaksanaan Program di Sekolah,negative,0.9908859729766846,2
bapak hanya melihat di kota saja bapak mencoba bapak lihat ke pelosok bapak mana ada mendapat bagian nya,Pelaksanaan Program di Sekolah,negative,0.742396354675293,2
sebaik nya di berhenti bapak bagi kan saja uang kepada murid nya,Ketidaksetujuan dan Risiko Program,negative,0.8590840101242065,2
pakai uang saja lah agar tidak banyak mengorupsi tidak banyak keracunan,Ketidaksetujuan dan Risiko Program,negative,0.9853611588478088,2
sudah  bapak ganti  saja sama uang 10 ribu rupiah anak juga senang dari sama-sama banyak yang keracunan,Ketidaksetujuan dan Risiko Program,negative,0.6959378719329834,2
kedua anak saya bersekolah belum mendapat mbg bapak presiden,Pelaksanaan Program di Sekolah,neutral,0.972219705581665,1
bapak prabowo subianto tolong mbg itu di menghentikan karena percuma kebnyak pada keracunan karena oknum ingin nya sama-sama mengorupsi semua sudah  lebih baik menurut saya bapak prabowo subianto lebih baik uang saja dari sama-sama makanan kawan kawan sehat dan gizi malahan racun mbg sudah  tinggal serahkan kepada orang tua uang mbg agar orang tua memasakkan itu yang tepat yang baik,Pelaksanaan Program di Sekolah,negative,0.9574190378189087,2
awas banyak anak-anak setan kepanasan bapak prabowo wkwkwkw gaskan terus mbg karena yang di untungkan bukan hanya pengangguran tetapi  petani padi petani sayur peternakan daging dan bahkan kondimen berbeda nya seperti bumbu-bumbu dan bahkan petani rempah-rempah tingkat kriminalitas menurun pengangguran apalagi benar sehat salam waras daripada uang negara di makanlah monyet-monyet berdasi lebih baik di salurkan kepada mbg di makanlah sama rakyat dan calon generasi masa depan bangsa,Ketidaksetujuan dan Risiko Program,negative,0.9887886643409729,2
menghentikan makan gratis ganti dengan sekolah gratis,Pelaksanaan Program di Sekolah,negative,0.9659527540206909,2
benar niat baiknya bapak tetapi  ingat korban akan lebih banyak,Pelaksanaan Program di Sekolah,negative,0.4218708872795105,2
nyawa lo taruhannya,Pelaksanaan Program di Sekolah,negative,0.9843096733093262,2
kepada bersekolah sd saya  belum sampai,Pelaksanaan Program di Sekolah,neutral,0.8223466873168945,1
tadi anak saya yang smk saya bertanya makanlah mbgnya apa katanya telur balado tetapi asam menjadi tidak di makanlah hari kemarin-kemarin anak saya yang sd membawa pulang bihun goreng dari mbg saya mencium bau basi saya mengatakan kepada anak kalau adanya yang bau atau rasanya kurang sangat baik jangan di makanlah kami di kota bogor jawa barat seharusnya zero kesalahan kalau untuk keselamatan nyawa bapak tidak adanya toleransi untuk itu,Pelaksanaan Program di Sekolah,negative,0.9849226474761963,2
omong kosong meleset,Ketidaksetujuan dan Risiko Program,negative,0.9957932233810425,2
meminta uang sama rumah gratis bapak saya tidak munafik saya meminta sama kamu,Pelaksanaan Program di Sekolah,positive,0.6778361201286316,0
menghentikan bapak anak-anak menjadi  korban,Pelaksanaan Program di Sekolah,negative,0.9863702058792114,2
di sini belum adanya,Ketidaksetujuan dan Risiko Program,negative,0.9533617496490479,2
sehat selalu bapak presiden saya,Dukungan terhadap Program,positive,0.9710484743118286,0
latjutkan bapaku prabowo program mbg lanut,Dukungan terhadap Program,neutral,0.5096522569656372,1
e,Pelaksanaan Program di Sekolah,positive,0.49472999572753906,0
menyalahkan pemilih untuk orang ini jangan menyalahkan sih prabowo,Pelaksanaan Program di Sekolah,negative,0.9969537258148193,2
sampai adanya yang meninggal baru di berhenti ya,Ketidaksetujuan dan Risiko Program,negative,0.8556375503540039,2
berhenti berhenti berhenti mbg pakai otak jenius,Ketidaksetujuan dan Risiko Program,negative,0.9519899487495422,2
mantap bapak,Ketidaksetujuan dan Risiko Program,positive,0.9965730905532837,0
sudah membubarkan mbg,Ketidaksetujuan dan Risiko Program,negative,0.9638051390647888,2
anak saya saya melarang anjing,Pelaksanaan Program di Sekolah,negative,0.9558272957801819,2
mbg sangat dinantikan sebagian besar anak anak indonesia seperti di daerah saya wajahnya berbinar menerima mbg lanjut bapak presiden saya,Dukungan terhadap Program,positive,0.9761794805526733,0
terima kasih bapak atas perhatian bapak dan pemerintah indonesia kepada rakyatnya,Dukungan terhadap Program,positive,0.7463571429252625,0
ini berbicara saja saja tidak ada  kenyataannya omong kosong,Ketidaksetujuan dan Risiko Program,negative,0.9967169165611267,2
lah bersekolah saya mbg hanya isapan jempol saja tidak adanya realisasinya,Ketidaksetujuan dan Risiko Program,negative,0.9790569543838501,2
tetapi  tetap membunuh walaupun satu,Ketidaksetujuan dan Risiko Program,negative,0.9559551477432251,2
bapak bapak kalau keracunan juga masalah kan gawat kan anak anak juga membutuhkan nyawa bukan hanya bapak saja yang ingin tidur anak anak juga ingin hidup,Pelaksanaan Program di Sekolah,negative,0.9806806445121765,2
nyawa anak mengapa dijadikan statistik kan tolol,Ketidaksetujuan dan Risiko Program,negative,0.9979154467582703,2
tempat saya belum bapak padahal termasuk wilayah perkotaan,Dukungan terhadap Program,neutral,0.9044897556304932,1
anak-anak lapar itu makanannya senang,Pelaksanaan Program di Sekolah,negative,0.8643556833267212,2
alhamdulilah bapak di tempat saya masih aman,Dukungan terhadap Program,positive,0.8819354772567749,0
mbg saya tidak pernah mendapat mg saya memiliki anak balita dua setengah tahun belum pernah mendapat tetangga dan saudara saya juga sama-sama mendapat katanya kalau mbg itu yang mendapat ibu hamil menyusui dan balita tetangga saya saja yang anak nya seumuran anak saya mendapat sedangkan anak saya tidak mendapat sungguh tidak adil,Ketidaksetujuan dan Risiko Program,negative,0.9850112795829773,2
sudah tidak usah di lanjott tiwas tiwass membuat sakit saja,Pelaksanaan Program di Sekolah,negative,0.9977207779884338,2
mbg yang tidak benar pasti dikelola dan dikorupsi dapat sih raja klarifikasi,Ketidaksetujuan dan Risiko Program,negative,0.985371470451355,2
saat di bagi kan busuk basi jangan di terusan,Pelaksanaan Program di Sekolah,negative,0.9965611100196838,2
jangan lagi bapak di berintikan saja bapak lebih baik memberikan uang saja bapak,Ketidaksetujuan dan Risiko Program,negative,0.9948298335075378,2
begitu tidak berharga nya nyawa nol 017 itu,Ketidaksetujuan dan Risiko Program,negative,0.9949002861976624,2
sudah  di diganti saja bapak yang lebih bermanfaat,Ketidaksetujuan dan Risiko Program,positive,0.8605398535728455,0
manfaat apa nya yang manfaat,Ketidaksetujuan dan Risiko Program,positive,0.9371434450149536,0
lebih baik menghentikan bapak omong omong daripada cemas,Ketidaksetujuan dan Risiko Program,negative,0.9906629323959351,2
diteruskan bapak jangan di memberikan uang,Ketidaksetujuan dan Risiko Program,negative,0.9887911081314087,2
orang yang tidak senang mbg membuat keracunan dan tidak senang dengan kebaikan saja intinya,Dukungan terhadap Program,negative,0.9947208166122437,2
smpn 21 barang hari belum bapak,Ketidaksetujuan dan Risiko Program,neutral,0.9959313273429871,1
yang keracunan juga  banyak lebih baik di memberikan uangnya saja,Ketidaksetujuan dan Risiko Program,negative,0.9810901284217834,2
dungu,Ketidaksetujuan dan Risiko Program,negative,0.9972888231277466,2
silakan bapak presiden program tersebut di lanjutkan akan tetapi kami menolak penerimaan mbg lebih baik uangnya berikan sama orang tuanya saja,Dukungan terhadap Program,negative,0.975292980670929,2
bapak prabowo tolong bersekolah gratis ah bapak sekolah katanya gratis spp masih pembayaran,Pelaksanaan Program di Sekolah,negative,0.9522727727890015,2
lebih baik uangnya saja,Ketidaksetujuan dan Risiko Program,negative,0.9493477940559387,2
saya belum mendapat makanlah gratis bapak presiden sd saya belum mendapat makanlah gratis bapak presiden,Pelaksanaan Program di Sekolah,negative,0.6573932766914368,2
niat ya sih baik hanya di mafaatkan oknum-oknum bajingan di negeri ini cepat pulih indonesia saya,Dukungan terhadap Program,negative,0.9963687658309937,2
kalau dapat adanya tim qulity kontrol nya bapak agar tidak banyak kasus lagi ini dari pihak pengurus dan pekerjanya yang tidak higienis cara bekerjanya yang lainny,Ketidaksetujuan dan Risiko Program,negative,0.6855735182762146,2
omong kosong prabowo,Ketidaksetujuan dan Risiko Program,negative,0.9910333752632141,2
lanjutkan bapak agar anggaran semakin bengkak rakyat masih taat bayar pajak,Dukungan terhadap Program,negative,0.9531232118606567,2
terima memberikan bapak telah sampai mbg nya kepada kota kami kota kadupandak,Dukungan terhadap Program,neutral,0.5764217972755432,1
alasan dari keracunan kita tidak dapat menunjuk sama-sama suatu hal yang mungkin bersifat prasangka yang pasti lakukan saja yang terbaik dari yang baik agar tidak adanya yang merasa di rugikan karena itu perlu solusi yang dapat mengarahkan sama-sama hal yang terbaik bagi semua,Ketidaksetujuan dan Risiko Program,positive,0.7597526907920837,0
banyak masuk rs bapak,Ketidaksetujuan dan Risiko Program,positive,0.48812320828437805,0
bapak mengapa di bersekolah di kecamatan bumiayu belum mendapat,Pelaksanaan Program di Sekolah,neutral,0.9523289799690247,1
alhamdulillah dari dahulu anak-anak saya tidak mendapat bantuan tetapi sehat-sehat saja terima kasih atas siaranmu bapak presiden,Dukungan terhadap Program,positive,0.8038288354873657,0
lebih baik memberikan mentahnya saja bapak,Pelaksanaan Program di Sekolah,negative,0.8429408073425293,2
bisa menjadi yang nol 017 itu adanya anak-anak yang cerdas dan pintar tetapi sekarang trauma,Pelaksanaan Program di Sekolah,negative,0.9971832633018494,2
terima kasih bapak keluarga saya terutama sangat terbantu dengan adanya mbg ini,Ketidaksetujuan dan Risiko Program,positive,0.927666187286377,0
bapak lebih baik di diganti sama uang agar dapat satu keluarga makan,Ketidaksetujuan dan Risiko Program,negative,0.9027873277664185,2
berarti bukan program nya yang benar tetapi orang-orang yang mengelola itu,Ketidaksetujuan dan Risiko Program,negative,0.8637489676475525,2
berhenti mbg,Ketidaksetujuan dan Risiko Program,negative,0.9946091175079346,2
saya tidak ikhlas bapak uang pajak saya di untuk makanlah untuk orang orang yang mampu membeli makanan dari 30 juta itu hanya satu saja yang layak menerima orang miskin fakir,Pelaksanaan Program di Sekolah,negative,0.9946520328521729,2
biarkan saja bapak presiden diteruskan program mbg nya walaupun adanya yang tidak ingin memberikan saja yang ingin karena alhamdulillah anak saya mendapat mbg di bersekolah,Pelaksanaan Program di Sekolah,negative,0.9829140305519104,2
berhenti,Ketidaksetujuan dan Risiko Program,negative,0.992459237575531,2
program prabowo untuk anak anak dan ibu hamil tetapi  mengapa hanya anak anak yang kerac nan,Pelaksanaan Program di Sekolah,negative,0.9659794569015503,2
seharusnya sebelum di bagikan kepada siswa adanya qc qualiti kontrol berguna memastikan makanan benar benar aman,Dukungan terhadap Program,neutral,0.9635842442512512,1
presiden tidak bersalah mungkin adanya udang di kembali bakwan,Pelaksanaan Program di Sekolah,negative,0.9447640180587769,2
jangan di menghentikan mbg bapak,Ketidaksetujuan dan Risiko Program,negative,0.9915555119514465,2
jangan berhenti bapak kecamatan saya belum menjadi  dapurnya menjadi  belum dapat,Ketidaksetujuan dan Risiko Program,negative,0.9734359979629517,2
lebih baik memberikan orang tua nya uang terus dimasakkan  di rumah saja,Pelaksanaan Program di Sekolah,negative,0.9741973876953125,2
ya bapak di berhenti saja banyak nya nya nyawa melayang bapak kasin anak-anak nya para guru nya keracunan berhenti saja itu uang nya di berikan sma orang tua nya bapak kasin sampai kejang-kejang anak-anak nya bapak,Pelaksanaan Program di Sekolah,negative,0.9929928779602051,2
proyek dibagi-bagi,Ketidaksetujuan dan Risiko Program,neutral,0.9861724972724915,1
lah di sini masih belum mendapat mbg,Ketidaksetujuan dan Risiko Program,negative,0.7650707960128784,2
memberikan gratis pendidikan saja prabowo,Ketidaksetujuan dan Risiko Program,negative,0.47264066338539124,2
bapak presiden lebih baik di hentikan saja mbg lebih baik diganti pakai uang tunai saja sehari 10 15 per siswa karena kalau mbg takut nya makanan nya tidak sesuai anggaran yang di tentukan,Ketidaksetujuan dan Risiko Program,negative,0.993872880935669,2
ya yh keracunan  banyak tetapi apa pliu sam yang keracunan itu,Pelaksanaan Program di Sekolah,negative,0.9961207509040833,2
sendok mana,Dukungan terhadap Program,negative,0.9546994566917419,2
logika nya yang di makanlah sehari hari kok dapat keracunan saya yakin adanya orang jahat yang memasukkan racun,Pelaksanaan Program di Sekolah,negative,0.9928434491157532,2
lebih baik memberi uang saja bapak saya ingin kok,Ketidaksetujuan dan Risiko Program,positive,0.5941798090934753,0
proyek,Ketidaksetujuan dan Risiko Program,positive,0.40420129895210266,0
banyak yang di membuang juga,Pelaksanaan Program di Sekolah,negative,0.9975704550743103,2
yang jelas ganti presiden ganti aturan,Ketidaksetujuan dan Risiko Program,negative,0.8064941763877869,2
lebih baik di diganti bapak presiden karena adanya yang pro kontra epec nya anak bersekolah anak kami karena oknum yang membuat khawatir ketakutan tidak sedikit anak bersekolah yang merasa trauma,Pelaksanaan Program di Sekolah,negative,0.9909713268280029,2
sampai sini makanlah kering seharga 5 ribu rupiah bapak prabowo itu di bersekolah sma smp dan anak tidak mendapat sampai sekarang semoga mendapat,Ketidaksetujuan dan Risiko Program,negative,0.5189048051834106,2
seperti presiden 2014 yang lau,Dukungan terhadap Program,neutral,0.7729051113128662,1
di kampung saya anak bersekolah belum menerima mbg,Pelaksanaan Program di Sekolah,negative,0.5891745090484619,2
mengerikan sekali presiden sekarang ambisinya besar tidak berpikir banyak yang keracunan berhenti mbg atau siapkan setiap bersekolah dapur khusus mbg jika menginginkan lanjut,Ketidaksetujuan dan Risiko Program,negative,0.9947623610496521,2
saya tidak mendapat mbg hamil,Ketidaksetujuan dan Risiko Program,negative,0.7150018215179443,2
menyalahkan yang memasak jangan menyalahkan presiden,Pelaksanaan Program di Sekolah,negative,0.9840071797370911,2
kerancauan dan adanya yang  meninggal di anggap sepele bagaimana,Pelaksanaan Program di Sekolah,negative,0.9852316379547119,2
bersekolah swasta tidak mendapat,Pelaksanaan Program di Sekolah,negative,0.7502624988555908,2
menghentikan kalau hanya membuat orang sama-sama meninggal,Ketidaksetujuan dan Risiko Program,negative,0.9908198714256287,2
tetapi  bapak di daerah saya mbg tidak adil untuk balita katanya semua tetapi di sini hanya yang tidak menaikkan berat badan saja yang alin nya tidak diberikan balita berbeda tidak diberikan,Ketidaksetujuan dan Risiko Program,negative,0.9854890704154968,2
kenapa tidak pakai uang saja sih,Ketidaksetujuan dan Risiko Program,negative,0.9755211472511292,2
bapak saya meminta maaf kalau saya lancang bertanya masalah uang kip kd cair lagi kah kip anak sma kata gurunya kara keluar lagi uang kip maka kami membeli ibu,Ketidaksetujuan dan Risiko Program,negative,0.8182716965675354,2
bapak diganti sama uang tunai saja bapak kan dapat di tabung untuk membeli seragam bersekolah,Ketidaksetujuan dan Risiko Program,neutral,0.9288211464881897,1
jangan menyalahkan rakyat,Ketidaksetujuan dan Risiko Program,negative,0.9190072417259216,2
jangan dihentikan ya bapak mbgnya sangat membantu sekali,Ketidaksetujuan dan Risiko Program,positive,0.9716254472732544,0
ibu hamil mendapat mbg tidak adanya yang keracunan ya kalau smp keracunan tidak bahaya ya,Ketidaksetujuan dan Risiko Program,negative,0.4701988399028778,2
saya juga tidak merasakan,Ketidaksetujuan dan Risiko Program,negative,0.9933520555496216,2
maaf tidak adanya untuk ibu ibu hamil yang adanya hanya untuk anak sd smp dan sma,Ketidaksetujuan dan Risiko Program,neutral,0.5724587440490723,1
bandingan per kakak memberikan uang nya agar tidak keracunan bapak,Pelaksanaan Program di Sekolah,negative,0.9823051691055298,2
lucunya pemimpin ini,Pelaksanaan Program di Sekolah,positive,0.8078191876411438,0
andai bapak tahu keadaan korban apa bapak masih bangga dengan program ini,Pelaksanaan Program di Sekolah,positive,0.9680032730102539,0
yang penting proyek lancar,Ketidaksetujuan dan Risiko Program,positive,0.9879540205001831,0
lebih baik tidak diberikan makanlah di rumah lebih layak dan orang seperti mengapa juga diberikan makanlah tidak pantas dan tidak layak,Pelaksanaan Program di Sekolah,negative,0.9692199230194092,2
bapak saya belum mendapat mbg,Ketidaksetujuan dan Risiko Program,neutral,0.9820435047149658,1
atau mungkin juga banyak sunatan uang mbg yang akhirnya tidak cukup untuk belanja bahan makanan yang benar-benar layak untuk di makan sehingga program dari bapak presiden ini tidak jalan,Ketidaksetujuan dan Risiko Program,negative,0.9880918264389038,2
lanjutkan agar lebih banyak lagi jatuh korban,Ketidaksetujuan dan Risiko Program,negative,0.9419565200805664,2
lebih baik beri uang untuk orang tuanya agar memasak untuk anak-anak nya karena bagaimanapun perut anak-anak mereka sudah beradaptasi dengan makanan orang tua mereka,Pelaksanaan Program di Sekolah,negative,0.6232254505157471,2
setuju di tutup,Ketidaksetujuan dan Risiko Program,positive,0.8391929268836975,0
mencoba kita pikirkan menggunakan logika sebelum adanya mbg kebanyakan siswa ini orang tuanya hidup pas2 an rumah himpit2an dan berdesakan tetapi  tidak adanya jarang adanya berita anak-anak keracunan makanan tetapi  setelah adanya mbg hampir setiap saat mendengar anak-anak keracunan mbg karena mereka ini tidak diberi makanan rumahan tetapi  diberi makanan olahan pabrik yang apabila cara penyimpanannya benar jadinya beracun mencoba mereka-mereka diberi menu sayur asam lodeh krengsengan daging telur balado pasti perut mereka dapat menerima makanan tradisional tersebut dibandingkan  geprek sosis hamburger teriyaki,Pelaksanaan Program di Sekolah,negative,0.8577658534049988,2
menghentikan mbg,Ketidaksetujuan dan Risiko Program,negative,0.9893770217895508,2
lanjutkan saja bapak tidak apa-apa mungkin yang keracunan itu adanya yang tidak menyukai bapak makanannya beliau menjauhi bapak saya setuju bapak kalau mbg lanjut terus karena sebentar lagi saya ingin bekerja di mbg,Pelaksanaan Program di Sekolah,negative,0.7079908847808838,2
pedagang kecil memang itu payu,Ketidaksetujuan dan Risiko Program,negative,0.9830775856971741,2
yang mengelola nya tolong diselidiki,Dukungan terhadap Program,negative,0.9513300061225891,2
program makanlah habis itu buang air besar dan tidur,Pelaksanaan Program di Sekolah,neutral,0.8040978908538818,1
bapak di sini dapurnya tidak ingin ke pelosok bapak menjadi sd yang jauh dari kota tidak mendapat,Dukungan terhadap Program,negative,0.988852858543396,2
niatnya bagi-bagi proyek cy bukan ingin memberikan makanlah bergizi,Pelaksanaan Program di Sekolah,negative,0.9818760752677917,2
di bersekolah anak saya mengapa belum adanya mbg sampai sekarang,Pelaksanaan Program di Sekolah,negative,0.8272982239723206,2
bapak bagai di mana yang sudah keracunan siapa yang bertanggung jawab,Ketidaksetujuan dan Risiko Program,negative,0.9866980910301208,2
niat nya sih baik tetapi solusinya sekarang bagaimana caranya agar tidak adanya racun di makanan kasihan kan yang terkena dampak racun,Pelaksanaan Program di Sekolah,negative,0.9828492999076843,2
bicara keong,Pelaksanaan Program di Sekolah,negative,0.9394920468330383,2
mantap bapak setida nya orang dua menganggur sekarang bekerja terima kasih bapak pwrsiden semoga bapak panjag umur sehat selalu amin,Dukungan terhadap Program,positive,0.9604844450950623,0
membuang membuang anggaran program kebanggaan kaum baterai kembung 57,Dukungan terhadap Program,negative,0.9898902177810669,2
bapak presiden mbg kok menunya  sawi putih terus sama ayam stengh matengsma tahu coklat itu-itu terus kok tidak berganti-ganti sayurannya,Ketidaksetujuan dan Risiko Program,negative,0.9181839227676392,2
kalian ingin bunuh rakyat,Ketidaksetujuan dan Risiko Program,negative,0.9975876808166504,2
program kok makanlah,Pelaksanaan Program di Sekolah,negative,0.6784233450889587,2
bapak nol 017 itu manusia,Ketidaksetujuan dan Risiko Program,negative,0.8975762128829956,2
di awasi saja yang masak  nya coba,Pelaksanaan Program di Sekolah,negative,0.9724298715591431,2
sedih mendengar pidatonya,Pelaksanaan Program di Sekolah,negative,0.9963171482086182,2
bukan main,Ketidaksetujuan dan Risiko Program,positive,0.5108869075775146,0
menghentikan,Ketidaksetujuan dan Risiko Program,negative,0.9807085394859314,2
tolong jangan di berhentikan  soalnya makanlah mbg saya lezat lezat di bersekolah bapak tidak ada yang nama ya racun,Pelaksanaan Program di Sekolah,negative,0.9163849353790283,2
kalau keracunan terus bagaimana itu bapak bertambah terus itu berita nya korban keracunan mbg,Pelaksanaan Program di Sekolah,negative,0.9957553148269653,2
jangan bergenfield bapak,Ketidaksetujuan dan Risiko Program,negative,0.9716057777404785,2
diganti,Ketidaksetujuan dan Risiko Program,negative,0.9881069660186768,2
lanjut bagus sekali bapak prabowo,Dukungan terhadap Program,positive,0.9817610383033752,0
tidak setiap hari bapak kembali satu minggu dua sekali bapak,Pelaksanaan Program di Sekolah,neutral,0.7724828720092773,1
banyak yang keracunan bapak,Pelaksanaan Program di Sekolah,negative,0.9974615573883057,2
untuk apa makanlah gratis kalau tidak lezat memasak asalkan an sana,Pelaksanaan Program di Sekolah,negative,0.9414149522781372,2
ibu saya lanjut usia tidak mendapat apa apa,Pelaksanaan Program di Sekolah,negative,0.9620383381843567,2
salvaa dan vv,Ketidaksetujuan dan Risiko Program,neutral,0.9898540377616882,1
terus saja sampai banyak korban meninggal anak bangsa menjadi  korban dari ambisi presiden bertanya donasi hibah dari luar negeri dalam negeri tidak di pukir kan anak bangsa keracunan mencoba kalau kepada rakyat langsung di pidana kalau adanya yang keracunan,Pelaksanaan Program di Sekolah,negative,0.9958147406578064,2
gas,Dukungan terhadap Program,negative,0.554447591304779,2
mbg lanjut terus tinggal evaluasi pelaksan dan pengawasan sidak mendadak kepada pemasok pengelola mbg,Ketidaksetujuan dan Risiko Program,neutral,0.994831919670105,1
di mana bapak saya hamil sudah 8 bulan juga belum pernah menerima makanan saya dari serang banten cikeusal bapak,Ketidaksetujuan dan Risiko Program,negative,0.7830780744552612,2
bapak presiden yang terhormat mbg di diganti saja dengan uang bapak,Ketidaksetujuan dan Risiko Program,neutral,0.5284092426300049,1
jangan begitu bapak kasihan orang tua siswa yang anaknya keracunan,Pelaksanaan Program di Sekolah,negative,0.997861921787262,2
bapak kalau misalkan di berhentikan di diganti saja dengan uang 15 ribu biarkan ibu-ibu nya saja yang memasak untuk anaknya sendiri bapak harapan saya jangan sampai program ini di berhentikan karena bermanfaat sekali untuk saya dapat mengurangi camilan anak yang tadi camilan nya besar sekarang dapat di kurangilah camilan nya karena adanya bantuan mbg ini,Ketidaksetujuan dan Risiko Program,positive,0.5486831665039062,0
serahkan saja uangnya kepada masing-masing sekolahan bos lebih aman,Ketidaksetujuan dan Risiko Program,neutral,0.5437413454055786,1
saya pendukung fanatik bapak waktu itu bukan anies tetapi saya menolak mbg sampai saat ini saya takut terjadi apa-apa dengan anak-anak saya,Ketidaksetujuan dan Risiko Program,negative,0.9944151639938354,2
walaupun hanya sekian persen tetapi  itu nyawa manusia bapak,Ketidaksetujuan dan Risiko Program,negative,0.9737659692764282,2
menghentikan saja,Ketidaksetujuan dan Risiko Program,negative,0.992743730545044,2
ingat bukan presiden yang benar tetapi  yang mengelola mbg dan yang memasaknya yang benar,Ketidaksetujuan dan Risiko Program,neutral,0.6636209487915039,1
m gisi gratis hanya mmperluas jaringn korupsi tetap benar lebih baik di terimakn uang langsung tunai,Ketidaksetujuan dan Risiko Program,negative,0.9346519708633423,2
iya bu guru nya mendukung karena mendapat bagian juga  itu pundi kuropsi,Ketidaksetujuan dan Risiko Program,positive,0.8009205460548401,0
program paling konyol di dunia ini,Dukungan terhadap Program,negative,0.9959956407546997,2
diganti yang berbeda bapak berhenti makan gratis,Ketidaksetujuan dan Risiko Program,negative,0.9656405448913574,2
di di bikeun ke siswa juga porsi 60 70 pera,Ketidaksetujuan dan Risiko Program,neutral,0.9487468600273132,1
anak-anak adanya yang makanlah sesuap sisanya untuk diberikan ayam,Pelaksanaan Program di Sekolah,neutral,0.521925151348114,1
yang dikorupsi oknum berapa persen bapak,Ketidaksetujuan dan Risiko Program,negative,0.969027578830719,2
masyarakat sama-sama tidak setuju bapak presiden masalah mbg yang masyarakat lebih setuju bagi-bagi beras yang merata,Ketidaksetujuan dan Risiko Program,negative,0.9571847319602966,2
proyek politik mana dapat dihentikan,Ketidaksetujuan dan Risiko Program,negative,0.9765109419822693,2
ah mengoceh  saja,Ketidaksetujuan dan Risiko Program,negative,0.9965924620628357,2
saya juga lagi hamil tidak rnah mendapat mbg jangan jual nama orang yang lagi hamil tidak ada di dunuia nyata,Ketidaksetujuan dan Risiko Program,negative,0.9958590865135193,2
bapak satu porsi 10,Ketidaksetujuan dan Risiko Program,neutral,0.9472477436065674,1
bersekolah kami belum mendapat bapak,Pelaksanaan Program di Sekolah,neutral,0.7945677042007446,1
dapat tidak sih untuk dapur di bersekolah saja,Ketidaksetujuan dan Risiko Program,neutral,0.8237608671188354,1
najis,Ketidaksetujuan dan Risiko Program,negative,0.9978427886962891,2
tolong mbg menghentikan,Ketidaksetujuan dan Risiko Program,negative,0.8154691457748413,2
benar bapak presiden h prabowo subianto,Dukungan terhadap Program,neutral,0.7549246549606323,1
apakah persentase korban itu manusia bapak presiden,Dukungan terhadap Program,negative,0.8581194877624512,2
awasi dapurnya bapak,Ketidaksetujuan dan Risiko Program,negative,0.8272393941879272,2
pribadi saya setuju lanjutkan bapak presiden program mbg banyak yang mebutukan nya lanjut bapak saya,Ketidaksetujuan dan Risiko Program,negative,0.859792947769165,2
